id,filial_id,cliente_id,data_venda,valor_total,desconto,forma_pagamento,status
622,2,188,2025-09-05 21:23:00,75.5,0.0,CARTAO_CREDITO,CONCLUIDA
623,13,85,2025-11-05 13:05:00,59.2,0.0,DINHEIRO,CONCLUIDA
624,7,145,2026-03-22 21:59:00,62.9,0.0,CARTAO_DEBITO,CONCLUIDA
625,9,196,2026-04-23 18:45:00,111.5,0.0,PIX,CONCLUIDA
626,8,,2025-10-05 19:49:00,448.9,0.0,CARTAO_CREDITO,CONCLUIDA
627,11,64,2025-07-24 13:29:00,45.9,0.0,CARTAO_DEBITO,CONCLUIDA
628,10,45,2026-05-27 09:21:00,183.3,0.0,CARTAO_CREDITO,CONCLUIDA
629,4,48,2024-07-26 12:54:00,253.7,0.0,PIX,CONCLUIDA
630,9,,2025-07-27 12:48:00,49.9,5.48,CARTAO_DEBITO,CONCLUIDA
631,5,184,2025-12-28 14:08:00,98.9,0.0,PIX,CONCLUIDA
632,2,,2025-09-17 18:17:00,7.2,0.0,DINHEIRO,CONCLUIDA
633,2,63,2026-05-28 17:30:00,108.9,0.0,PIX,CONCLUIDA
634,13,,2025-12-24 20:23:00,35.9,0.0,PIX,CONCLUIDA
635,9,178,2026-06-24 11:50:00,25.8,0.0,CARTAO_DEBITO,CONCLUIDA
636,11,90,2025-10-22 16:52:00,190.0,0.0,CONVENIO,CONCLUIDA
637,2,144,2024-12-21 15:55:00,41.5,0.0,PIX,CONCLUIDA
638,14,183,2026-02-05 19:48:00,1297.1,0.0,PIX,CONCLUIDA
639,4,157,2025-12-30 17:07:00,10.2,0.0,PIX,CONCLUIDA
640,3,195,2026-05-05 10:01:00,387.3,0.0,CARTAO_DEBITO,CONCLUIDA
641,5,179,2025-12-22 10:06:00,55.8,0.0,CARTAO_CREDITO,CONCLUIDA
642,5,166,2024-12-13 15:48:00,83.7,7.31,DINHEIRO,CONCLUIDA
643,15,2,2025-12-03 08:51:00,15.1,0.0,PIX,CONCLUIDA
644,4,,2025-09-06 13:36:00,30.7,1.65,CARTAO_CREDITO,CONCLUIDA
645,14,,2024-11-15 12:06:00,14.2,0.98,CARTAO_CREDITO,CONCLUIDA
646,9,117,2025-07-15 21:24:00,336.4,0.0,PIX,CONCLUIDA
647,13,,2025-11-06 19:48:00,14.2,0.0,PIX,CONCLUIDA
648,9,134,2026-04-05 18:12:00,10.2,0.0,CARTAO_CREDITO,CONCLUIDA
649,4,126,2026-04-13 15:39:00,46.8,0.0,CARTAO_CREDITO,CONCLUIDA
650,9,,2026-05-24 13:47:00,71.9,0.0,DINHEIRO,CONCLUIDA
651,11,112,2025-06-20 21:11:00,81.1,0.0,CARTAO_DEBITO,CONCLUIDA
652,7,157,2026-01-11 11:57:00,268.2,17.21,CARTAO_DEBITO,CONCLUIDA
653,9,,2026-04-18 19:55:00,42.5,5.63,PIX,CONCLUIDA
654,11,200,2026-05-03 08:40:00,194.9,0.0,CARTAO_DEBITO,CONCLUIDA
655,1,126,2026-03-31 13:10:00,71.9,0.0,PIX,CONCLUIDA
656,3,102,2026-06-24 11:05:00,103.9,0.0,CARTAO_DEBITO,CONCLUIDA
657,11,196,2024-03-10 11:27:00,52.0,0.0,CARTAO_DEBITO,CONCLUIDA
658,2,82,2025-07-07 10:21:00,4.9,0.0,PIX,CONCLUIDA
659,5,75,2025-10-23 10:40:00,92.1,0.0,CARTAO_CREDITO,CONCLUIDA
660,4,17,2026-03-30 08:39:00,265.7,0.0,PIX,CONCLUIDA
661,11,31,2026-02-19 18:02:00,419.8,0.0,CARTAO_DEBITO,CONCLUIDA
662,9,192,2026-03-08 17:16:00,1546.7,0.0,CARTAO_CREDITO,CONCLUIDA
663,10,77,2026-02-20 14:45:00,250.2,0.0,PIX,CONCLUIDA
664,4,103,2026-03-28 11:15:00,55.0,0.0,CARTAO_CREDITO,CONCLUIDA
665,4,196,2025-01-18 18:19:00,62.9,0.0,CARTAO_CREDITO,CONCLUIDA
666,14,,2025-10-10 11:21:00,87.8,0.0,CARTAO_DEBITO,CONCLUIDA
667,1,146,2024-10-06 19:43:00,76.9,0.0,CARTAO_DEBITO,CONCLUIDA
668,4,190,2026-03-06 13:39:00,119.6,16.29,PIX,CONCLUIDA
669,12,92,2025-09-15 11:19:00,538.7,0.0,PIX,CONCLUIDA
670,9,,2026-01-28 09:34:00,263.8,0.0,PIX,CONCLUIDA
671,1,,2024-04-09 20:02:00,45.7,0.0,DINHEIRO,CONCLUIDA
672,14,47,2025-07-10 15:42:00,75.5,0.0,CARTAO_DEBITO,CONCLUIDA
673,9,,2026-06-29 20:50:00,28.4,0.0,DINHEIRO,CONCLUIDA
674,3,134,2024-01-25 15:20:00,61.8,0.0,PIX,CONCLUIDA
675,4,195,2025-11-06 09:21:00,21.0,1.85,CARTAO_DEBITO,CONCLUIDA
676,4,173,2026-01-08 13:23:00,204.8,0.0,PIX,CONCLUIDA
677,13,171,2026-06-01 16:57:00,147.3,0.0,DINHEIRO,CONCLUIDA
678,1,189,2026-06-10 17:04:00,514.9,0.0,CARTAO_CREDITO,CONCLUIDA
679,2,21,2025-08-15 08:27:00,35.0,0.0,PIX,CONCLUIDA
680,2,,2025-05-22 17:45:00,27.9,0.0,CARTAO_CREDITO,CONCLUIDA
681,15,139,2025-10-04 19:07:00,53.8,0.0,PIX,CONCLUIDA
682,5,,2026-01-27 16:40:00,65.8,0.0,CARTAO_CREDITO,CONCLUIDA
683,10,17,2025-07-30 17:48:00,194.9,0.0,PIX,CONCLUIDA
684,9,,2026-06-13 17:43:00,538.7,0.0,CONVENIO,CONCLUIDA
685,7,191,2026-04-26 10:02:00,679.6,0.0,CARTAO_DEBITO,CONCLUIDA
686,13,37,2025-01-29 14:01:00,199.5,0.0,PIX,CONCLUIDA
687,14,5,2025-09-14 12:21:00,185.6,0.0,CARTAO_CREDITO,CONCLUIDA
688,9,112,2024-06-12 15:42:00,542.8,0.0,DINHEIRO,CONCLUIDA
689,9,110,2025-09-05 10:33:00,275.7,0.0,CARTAO_CREDITO,CONCLUIDA
690,3,,2026-02-28 20:17:00,422.3,0.0,CARTAO_DEBITO,CONCLUIDA
691,13,157,2025-11-04 15:36:00,35.8,0.0,CARTAO_CREDITO,CONCLUIDA
692,4,119,2026-01-15 12:04:00,98.2,0.0,CARTAO_CREDITO,CONCLUIDA
693,11,38,2024-11-23 15:20:00,75.0,0.0,CARTAO_DEBITO,CONCLUIDA
694,8,97,2025-07-05 12:16:00,16.9,0.0,CARTAO_CREDITO,CONCLUIDA
695,7,,2026-05-16 14:35:00,360.7,0.0,CARTAO_CREDITO,CONCLUIDA
696,3,83,2024-05-06 08:55:00,187.9,17.55,CARTAO_CREDITO,CONCLUIDA
697,2,195,2025-11-21 13:36:00,17.9,0.0,PIX,CONCLUIDA
698,1,39,2025-09-21 19:15:00,160.4,14.44,DINHEIRO,CONCLUIDA
699,5,178,2025-08-14 21:13:00,15.9,1.88,CARTAO_CREDITO,CANCELADA
700,9,123,2025-10-20 20:14:00,653.1,0.0,PIX,CONCLUIDA
701,9,151,2025-10-25 17:31:00,76.3,0.0,DINHEIRO,CONCLUIDA
702,3,100,2025-10-11 20:38:00,15.9,0.0,CARTAO_CREDITO,CONCLUIDA
703,6,,2026-02-27 14:13:00,125.8,0.0,CARTAO_CREDITO,CONCLUIDA
704,9,177,2026-06-26 17:52:00,37.1,4.93,CARTAO_CREDITO,CONCLUIDA
705,2,,2025-12-14 15:25:00,9.5,0.0,CARTAO_DEBITO,CONCLUIDA
706,9,,2025-08-23 08:54:00,21.0,0.0,DINHEIRO,CONCLUIDA
707,4,41,2026-01-04 11:41:00,85.8,0.0,CARTAO_CREDITO,CONCLUIDA
708,2,117,2026-06-27 20:58:00,462.6,0.0,CARTAO_CREDITO,CONCLUIDA
709,1,17,2024-06-05 11:04:00,55.1,0.0,CARTAO_CREDITO,CANCELADA
710,13,198,2025-12-27 12:46:00,86.9,0.0,CARTAO_CREDITO,CONCLUIDA
711,11,180,2025-10-26 19:54:00,32.9,0.0,PIX,CONCLUIDA
712,2,96,2025-07-07 10:20:00,4.9,0.0,PIX,CONCLUIDA
713,10,173,2025-05-21 18:34:00,339.5,0.0,CARTAO_CREDITO,CONCLUIDA
714,15,88,2025-09-19 21:51:00,186.0,0.0,CARTAO_DEBITO,CONCLUIDA
715,10,86,2025-12-13 19:53:00,86.1,0.0,PIX,CONCLUIDA
716,9,,2026-05-25 15:09:00,121.1,0.0,PIX,CONCLUIDA
717,2,49,2025-07-15 12:07:00,99.9,0.0,CARTAO_CREDITO,CANCELADA
718,9,96,2026-02-04 17:37:00,68.9,0.0,PIX,CONCLUIDA
719,7,193,2025-08-19 14:44:00,130.7,9.74,CARTAO_DEBITO,CONCLUIDA
720,9,98,2024-09-04 17:30:00,194.9,0.0,DINHEIRO,CANCELADA
721,2,,2025-06-02 15:04:00,463.8,0.0,CARTAO_DEBITO,CONCLUIDA
722,7,,2025-09-21 08:18:00,67.1,8.56,CARTAO_DEBITO,CONCLUIDA
723,13,12,2025-10-22 13:55:00,121.5,0.0,CARTAO_DEBITO,CONCLUIDA
724,6,179,2026-06-27 16:57:00,79.1,0.0,CARTAO_DEBITO,CONCLUIDA
725,1,171,2026-01-21 16:58:00,119.1,0.0,CARTAO_CREDITO,CONCLUIDA
726,7,,2025-08-19 14:07:00,19.5,0.0,CARTAO_DEBITO,CONCLUIDA
727,4,4,2026-06-05 12:37:00,33.8,0.0,CARTAO_DEBITO,CONCLUIDA
728,2,123,2025-08-19 10:24:00,88.9,0.0,CARTAO_DEBITO,CONCLUIDA
729,7,,2025-09-22 11:40:00,93.2,0.0,PIX,CONCLUIDA
730,2,96,2026-05-06 21:55:00,75.5,0.0,CARTAO_CREDITO,CONCLUIDA
731,9,199,2026-05-24 08:23:00,118.9,0.0,CARTAO_CREDITO,CONCLUIDA
732,4,,2026-01-13 20:55:00,243.7,0.0,PIX,CONCLUIDA
733,9,162,2025-11-15 21:18:00,379.8,0.0,CARTAO_DEBITO,CONCLUIDA
734,3,,2026-01-26 12:16:00,259.1,0.0,CARTAO_DEBITO,CONCLUIDA
735,7,31,2026-06-16 12:40:00,291.6,0.0,CARTAO_CREDITO,CONCLUIDA
736,10,,2025-12-21 10:16:00,57.0,0.0,CARTAO_DEBITO,CANCELADA
737,2,,2025-04-10 16:37:00,46.8,0.0,PIX,CONCLUIDA
738,1,81,2025-09-30 09:23:00,217.6,25.25,PIX,CONCLUIDA
739,1,,2024-10-18 14:15:00,96.4,10.45,CARTAO_CREDITO,CONCLUIDA
740,2,,2026-04-03 17:01:00,85.0,0.0,CONVENIO,CONCLUIDA
741,5,157,2025-09-26 11:17:00,84.5,0.0,DINHEIRO,CONCLUIDA
742,6,21,2026-02-12 15:09:00,41.7,0.0,PIX,CONCLUIDA
743,10,83,2026-03-16 17:24:00,91.3,0.0,PIX,CONCLUIDA
744,10,81,2025-11-17 11:45:00,629.7,0.0,CARTAO_CREDITO,CONCLUIDA
745,9,183,2025-02-02 17:22:00,55.8,0.0,CARTAO_CREDITO,CONCLUIDA
746,3,94,2024-09-23 15:10:00,144.8,0.0,CARTAO_CREDITO,CONCLUIDA
747,10,21,2025-11-07 15:09:00,71.5,8.26,CARTAO_CREDITO,CONCLUIDA
748,14,,2026-04-06 15:27:00,10.2,1.3,PIX,CONCLUIDA
749,10,200,2026-01-04 19:11:00,291.9,18.53,CARTAO_CREDITO,CONCLUIDA
750,2,156,2025-08-10 20:17:00,70.4,10.44,CARTAO_CREDITO,CONCLUIDA
751,3,126,2025-02-08 16:34:00,432.4,0.0,PIX,CONCLUIDA
752,2,95,2024-04-28 17:57:00,52.8,4.94,CARTAO_CREDITO,CONCLUIDA
753,2,,2026-02-06 10:41:00,65.4,0.0,PIX,CONCLUIDA
754,10,53,2026-01-28 08:15:00,344.4,27.34,PIX,CONCLUIDA
755,9,123,2025-12-16 11:19:00,39.8,0.0,PIX,CONCLUIDA
756,1,134,2026-02-14 14:21:00,227.7,0.0,PIX,CONCLUIDA
757,10,132,2026-04-06 19:47:00,34.4,0.0,CARTAO_DEBITO,CONCLUIDA
758,6,69,2025-10-08 09:39:00,91.7,0.0,CARTAO_CREDITO,CONCLUIDA
759,10,,2026-04-16 12:58:00,144.0,0.0,CARTAO_CREDITO,CONCLUIDA
760,4,96,2024-09-21 17:35:00,608.8,0.0,CARTAO_DEBITO,CONCLUIDA
761,3,,2025-11-16 13:32:00,523.7,0.0,CARTAO_CREDITO,CONCLUIDA
762,1,93,2026-01-20 14:36:00,20.9,0.0,CARTAO_CREDITO,CONCLUIDA
763,10,,2026-01-23 21:27:00,203.7,0.0,CARTAO_CREDITO,CONCLUIDA
764,7,,2026-01-23 14:54:00,22.5,0.0,CARTAO_CREDITO,CONCLUIDA
765,12,22,2024-01-09 10:34:00,271.3,0.0,CARTAO_CREDITO,CONCLUIDA
766,4,11,2025-12-05 13:06:00,48.5,0.0,DINHEIRO,CONCLUIDA
767,15,152,2026-03-26 09:53:00,149.9,0.0,CARTAO_DEBITO,CONCLUIDA
768,10,156,2025-11-22 08:25:00,866.1,0.0,PIX,CONCLUIDA
769,14,80,2024-08-03 11:29:00,24.5,0.0,DINHEIRO,CONCLUIDA
770,15,186,2025-12-17 19:20:00,122.8,0.0,CARTAO_DEBITO,CONCLUIDA
771,10,,2025-01-07 10:25:00,79.8,0.0,CARTAO_CREDITO,CONCLUIDA
772,11,102,2026-06-02 13:28:00,8.5,0.0,DINHEIRO,CONCLUIDA
773,12,43,2025-03-01 09:31:00,39.6,0.0,PIX,CONCLUIDA
774,14,,2025-03-03 08:49:00,154.8,0.0,DINHEIRO,CONCLUIDA
775,2,175,2026-01-24 19:32:00,62.3,0.0,CARTAO_CREDITO,CONCLUIDA
776,10,138,2025-04-12 08:18:00,230.3,0.0,CARTAO_CREDITO,CONCLUIDA
777,9,,2024-08-16 15:16:00,77.0,0.0,CARTAO_CREDITO,CONCLUIDA
778,3,13,2026-04-01 20:17:00,143.0,0.0,CARTAO_DEBITO,CONCLUIDA
779,10,,2025-02-02 16:46:00,20.7,0.0,CARTAO_CREDITO,CONCLUIDA
780,1,192,2024-06-22 18:18:00,29.5,0.0,CARTAO_DEBITO,CONCLUIDA
781,15,164,2025-09-17 21:07:00,30.9,0.0,PIX,CONCLUIDA
782,3,196,2025-08-31 16:49:00,65.4,0.0,PIX,CONCLUIDA
783,1,49,2025-11-05 19:01:00,43.1,0.0,PIX,CONCLUIDA
784,2,,2024-12-25 08:21:00,136.6,0.0,PIX,CONCLUIDA
785,9,191,2026-06-01 20:31:00,225.8,0.0,CARTAO_DEBITO,CANCELADA
786,4,,2025-10-26 13:26:00,297.8,40.0,PIX,CONCLUIDA
787,9,35,2026-04-09 16:46:00,79.8,0.0,PIX,CONCLUIDA
788,8,10,2024-02-26 12:42:00,31.8,0.0,CONVENIO,CONCLUIDA
789,12,,2025-01-07 09:31:00,13.2,0.0,CARTAO_CREDITO,CONCLUIDA
790,1,135,2026-05-22 09:23:00,436.2,0.0,DINHEIRO,CONCLUIDA
791,1,148,2025-07-13 12:58:00,153.8,21.82,CARTAO_DEBITO,CONCLUIDA
792,9,14,2025-08-17 17:00:00,272.8,0.0,DINHEIRO,CONCLUIDA
793,13,86,2026-05-28 17:44:00,433.0,0.0,PIX,CONCLUIDA
794,12,105,2026-03-24 12:36:00,96.6,0.0,PIX,CONCLUIDA
795,3,152,2026-04-22 12:17:00,114.0,0.0,CARTAO_CREDITO,CONCLUIDA
796,11,172,2026-06-29 08:14:00,255.4,18.14,CONVENIO,CONCLUIDA
797,10,88,2025-09-11 10:46:00,35.9,0.0,CARTAO_DEBITO,CONCLUIDA
798,9,52,2024-05-29 11:24:00,79.8,0.0,CARTAO_CREDITO,CONCLUIDA
799,6,106,2025-11-24 10:18:00,230.9,0.0,CARTAO_CREDITO,CONCLUIDA
800,9,177,2026-05-09 15:24:00,66.3,0.0,CARTAO_CREDITO,CONCLUIDA
801,14,38,2026-01-05 16:16:00,28.4,0.0,CARTAO_DEBITO,CANCELADA
802,9,,2025-11-21 12:51:00,193.9,13.45,CARTAO_CREDITO,CONCLUIDA
803,3,65,2024-10-05 17:12:00,109.8,9.18,CARTAO_DEBITO,CONCLUIDA
804,3,59,2026-04-13 08:44:00,51.0,0.0,DINHEIRO,CONCLUIDA
805,10,141,2025-09-07 11:47:00,59.8,0.0,CARTAO_CREDITO,CONCLUIDA
806,9,54,2025-10-29 17:07:00,839.8,0.0,DINHEIRO,CONCLUIDA
807,7,43,2025-12-13 19:00:00,62.5,0.0,PIX,CONCLUIDA
808,9,179,2025-12-29 20:28:00,119.4,0.0,CARTAO_DEBITO,CONCLUIDA
809,2,,2025-07-23 19:11:00,29.9,2.84,CARTAO_CREDITO,CONCLUIDA
810,1,186,2026-05-17 20:56:00,83.2,0.0,PIX,CONCLUIDA
811,2,,2025-08-12 20:10:00,62.9,0.0,CARTAO_CREDITO,CONCLUIDA
812,10,174,2026-04-28 17:21:00,419.9,0.0,PIX,CONCLUIDA
813,2,,2025-12-08 12:38:00,110.5,11.95,CARTAO_CREDITO,CONCLUIDA
814,2,189,2026-05-27 09:35:00,119.3,0.0,CARTAO_CREDITO,CONCLUIDA
815,12,142,2026-03-25 16:05:00,67.6,6.7,CARTAO_CREDITO,CONCLUIDA
816,2,179,2025-06-14 10:39:00,80.3,0.0,CARTAO_CREDITO,CONCLUIDA
817,12,196,2025-07-13 20:42:00,295.2,0.0,CARTAO_DEBITO,CONCLUIDA
818,1,138,2024-02-28 20:40:00,58.7,0.0,PIX,CONCLUIDA
819,3,41,2025-09-13 17:42:00,33.2,0.0,CARTAO_DEBITO,CONCLUIDA
820,8,81,2025-07-20 16:27:00,17.5,0.0,CARTAO_CREDITO,CONCLUIDA
821,4,93,2024-10-08 16:09:00,50.4,0.0,CARTAO_CREDITO,CONCLUIDA
822,9,44,2025-01-19 19:02:00,209.9,0.0,CARTAO_DEBITO,CONCLUIDA
823,12,159,2025-07-08 20:39:00,164.7,0.0,PIX,CONCLUIDA
824,8,161,2026-05-27 18:11:00,62.9,0.0,CARTAO_DEBITO,CONCLUIDA
825,5,173,2026-06-21 14:39:00,137.7,0.0,CARTAO_DEBITO,CONCLUIDA
826,10,,2025-08-22 12:49:00,151.5,0.0,CARTAO_CREDITO,CONCLUIDA
827,10,11,2025-10-25 19:43:00,224.7,0.0,CARTAO_CREDITO,CONCLUIDA
828,7,72,2025-06-09 17:52:00,155.1,0.0,CARTAO_DEBITO,CONCLUIDA
829,2,179,2026-06-17 13:02:00,129.8,0.0,CARTAO_CREDITO,CONCLUIDA
830,2,151,2026-06-27 09:25:00,198.5,0.0,PIX,CONCLUIDA
831,1,,2025-08-15 18:43:00,76.9,0.0,CARTAO_CREDITO,CONCLUIDA
832,5,20,2026-02-07 17:48:00,273.6,0.0,CARTAO_DEBITO,CONCLUIDA
833,13,48,2025-07-13 20:01:00,16.2,0.0,CARTAO_DEBITO,CONCLUIDA
834,14,97,2026-05-22 19:31:00,142.5,0.0,CARTAO_CREDITO,CONCLUIDA
835,12,101,2025-12-24 10:56:00,99.8,0.0,DINHEIRO,CONCLUIDA
836,9,75,2026-01-19 16:30:00,67.6,0.0,CARTAO_CREDITO,CONCLUIDA
837,10,,2025-06-01 10:04:00,118.9,17.05,CARTAO_CREDITO,CONCLUIDA
838,12,134,2025-07-21 21:23:00,314.3,0.0,CARTAO_DEBITO,CONCLUIDA
839,1,110,2024-01-19 08:12:00,12.5,0.0,PIX,CONCLUIDA
840,11,99,2026-02-18 09:20:00,9.8,0.0,PIX,CONCLUIDA
841,1,141,2026-04-18 09:31:00,83.5,0.0,CARTAO_DEBITO,CONCLUIDA
842,2,142,2026-03-27 15:49:00,34.4,0.0,CARTAO_CREDITO,CONCLUIDA
843,8,55,2026-01-07 17:46:00,35.9,0.0,DINHEIRO,CONCLUIDA
844,1,145,2025-08-02 20:18:00,26.4,0.0,CARTAO_CREDITO,CONCLUIDA
845,10,154,2025-09-30 18:26:00,155.9,0.0,PIX,CONCLUIDA
846,9,117,2026-03-24 12:09:00,78.4,0.0,CARTAO_DEBITO,CONCLUIDA
847,13,50,2026-06-30 11:06:00,132.8,0.0,CARTAO_CREDITO,CONCLUIDA
848,9,143,2026-01-19 18:07:00,49.4,0.0,CARTAO_CREDITO,CONCLUIDA
849,2,84,2025-09-08 13:41:00,190.5,0.0,CARTAO_CREDITO,CONCLUIDA
850,9,,2026-04-28 20:22:00,42.5,0.0,CARTAO_DEBITO,CONCLUIDA
851,4,56,2026-03-03 20:27:00,130.8,0.0,DINHEIRO,CONCLUIDA
852,10,39,2025-12-06 21:32:00,63.8,0.0,CARTAO_CREDITO,CONCLUIDA
853,15,196,2025-10-11 09:05:00,374.2,0.0,CARTAO_DEBITO,CONCLUIDA
854,9,189,2026-02-17 14:49:00,42.7,3.71,CARTAO_CREDITO,CONCLUIDA
855,3,,2026-05-02 12:25:00,500.5,0.0,CARTAO_CREDITO,CANCELADA
856,10,126,2026-04-25 15:59:00,20.9,0.0,CARTAO_CREDITO,CONCLUIDA
857,10,135,2024-09-26 09:12:00,128.6,0.0,CARTAO_CREDITO,CONCLUIDA
858,4,,2026-04-04 09:29:00,109.9,0.0,DINHEIRO,CONCLUIDA
859,8,34,2026-04-05 17:22:00,194.9,0.0,CARTAO_CREDITO,CONCLUIDA
860,3,44,2024-11-26 08:09:00,59.4,4.61,PIX,CONCLUIDA
861,3,65,2025-02-11 15:34:00,299.8,0.0,DINHEIRO,CONCLUIDA
862,13,42,2026-06-18 15:57:00,89.8,0.0,PIX,CONCLUIDA
863,9,126,2025-12-04 17:28:00,45.1,0.0,CARTAO_CREDITO,CONCLUIDA
864,15,87,2026-02-15 19:01:00,130.3,0.0,CARTAO_CREDITO,CONCLUIDA
865,14,104,2025-09-13 21:50:00,103.8,0.0,DINHEIRO,CONCLUIDA
866,2,,2025-11-06 13:00:00,257.8,0.0,PIX,CONCLUIDA
867,9,,2026-04-18 10:20:00,670.2,0.0,CARTAO_DEBITO,CONCLUIDA
868,12,155,2024-08-23 18:53:00,352.3,0.0,CARTAO_DEBITO,CONCLUIDA
869,6,118,2026-02-08 08:44:00,4.9,0.0,CARTAO_DEBITO,CONCLUIDA
870,7,169,2026-05-11 15:17:00,20.4,0.0,CARTAO_CREDITO,CONCLUIDA
871,9,139,2026-05-15 17:58:00,47.1,0.0,CARTAO_CREDITO,CONCLUIDA
872,10,175,2026-01-20 18:11:00,174.3,0.0,CARTAO_DEBITO,CONCLUIDA
873,10,117,2025-07-15 18:07:00,321.1,0.0,CARTAO_CREDITO,CONCLUIDA
874,11,164,2025-09-06 18:34:00,113.8,0.0,PIX,CONCLUIDA
875,3,84,2025-12-19 19:59:00,381.1,0.0,CARTAO_CREDITO,CONCLUIDA
876,1,,2024-04-18 16:45:00,23.7,0.0,CARTAO_CREDITO,CONCLUIDA
877,9,198,2026-04-24 12:14:00,95.0,0.0,DINHEIRO,CONCLUIDA
878,1,,2025-09-05 15:10:00,200.8,0.0,DINHEIRO,CONCLUIDA
879,3,117,2025-12-14 11:06:00,43.0,0.0,CARTAO_CREDITO,CONCLUIDA
880,8,110,2025-12-09 08:01:00,17.2,0.0,CONVENIO,CONCLUIDA
881,14,10,2024-06-30 15:24:00,579.0,0.0,CARTAO_DEBITO,CONCLUIDA
882,8,197,2025-09-21 10:59:00,85.8,0.0,CARTAO_CREDITO,CONCLUIDA
883,9,43,2026-06-26 13:32:00,162.6,0.0,CARTAO_CREDITO,CONCLUIDA
884,11,129,2026-05-10 09:05:00,203.7,0.0,PIX,CONCLUIDA
885,10,59,2025-10-26 09:15:00,384.9,0.0,DINHEIRO,CONCLUIDA
886,10,73,2026-03-23 16:39:00,48.5,0.0,CARTAO_CREDITO,CONCLUIDA
887,6,113,2024-10-26 18:26:00,125.8,0.0,DINHEIRO,CONCLUIDA
888,13,18,2025-09-26 19:34:00,33.8,2.37,PIX,CONCLUIDA
889,11,79,2024-03-01 14:47:00,34.5,0.0,DINHEIRO,CONCLUIDA
890,9,137,2026-02-26 14:33:00,101.6,0.0,PIX,CONCLUIDA
891,7,147,2024-11-29 10:39:00,254.9,0.0,DINHEIRO,CONCLUIDA
892,14,45,2026-06-16 11:12:00,65.3,0.0,CARTAO_CREDITO,CONCLUIDA
893,10,,2026-01-20 14:51:00,206.6,0.0,CARTAO_CREDITO,CONCLUIDA
894,9,,2026-04-10 12:17:00,180.3,0.0,CARTAO_CREDITO,CONCLUIDA
895,9,65,2026-03-12 17:45:00,194.9,0.0,PIX,CONCLUIDA
896,1,113,2025-07-28 13:15:00,99.0,0.0,CARTAO_DEBITO,CONCLUIDA
897,2,,2025-06-15 11:08:00,233.2,0.0,DINHEIRO,CONCLUIDA
898,12,142,2026-06-16 15:33:00,115.8,0.0,CARTAO_DEBITO,CONCLUIDA
899,13,197,2025-07-08 12:19:00,214.4,0.0,CARTAO_CREDITO,CONCLUIDA
900,2,24,2025-09-14 18:36:00,189.5,25.08,CARTAO_CREDITO,CONCLUIDA
901,9,,2026-06-16 17:31:00,179.2,0.0,DINHEIRO,CONCLUIDA
902,1,191,2024-04-28 09:24:00,26.9,0.0,CARTAO_CREDITO,CONCLUIDA
903,2,191,2026-02-17 15:59:00,187.8,0.0,CARTAO_CREDITO,CONCLUIDA
904,11,27,2025-11-21 10:06:00,71.9,0.0,DINHEIRO,CONCLUIDA
905,1,35,2025-11-23 14:08:00,215.7,0.0,DINHEIRO,CONCLUIDA
906,10,171,2025-12-23 10:49:00,53.0,0.0,CARTAO_DEBITO,CONCLUIDA
907,14,139,2025-12-04 20:59:00,200.0,0.0,DINHEIRO,CONCLUIDA
908,2,127,2025-09-23 17:39:00,85.4,0.0,DINHEIRO,CONCLUIDA
909,9,,2025-11-10 21:10:00,35.0,0.0,PIX,CONCLUIDA
910,14,197,2025-01-12 14:57:00,100.9,0.0,PIX,CONCLUIDA
911,11,,2025-08-23 10:53:00,44.8,0.0,PIX,CONCLUIDA
912,2,189,2025-07-21 11:06:00,32.9,0.0,CARTAO_CREDITO,CONCLUIDA
913,1,187,2025-04-03 09:09:00,359.6,43.61,CARTAO_DEBITO,CONCLUIDA
914,15,,2026-03-28 12:31:00,51.0,0.0,CARTAO_CREDITO,CONCLUIDA
915,4,110,2026-03-11 08:13:00,30.6,0.0,DINHEIRO,CONCLUIDA
916,9,113,2026-05-08 14:56:00,117.7,0.0,CARTAO_CREDITO,CONCLUIDA
917,15,109,2025-12-16 18:37:00,35.9,0.0,DINHEIRO,CONCLUIDA
918,2,6,2024-09-25 17:15:00,444.4,49.35,CARTAO_DEBITO,CONCLUIDA
919,11,154,2025-02-08 20:38:00,17.4,0.0,CARTAO_DEBITO,CONCLUIDA
920,4,75,2026-01-11 09:09:00,17.5,0.0,CARTAO_CREDITO,CONCLUIDA
921,11,112,2026-06-17 16:42:00,107.7,0.0,CARTAO_DEBITO,CANCELADA
922,10,,2026-02-05 21:42:00,17.5,0.0,DINHEIRO,CONCLUIDA
923,2,15,2025-11-07 18:42:00,139.3,0.0,DINHEIRO,CONCLUIDA
924,9,200,2025-09-13 09:05:00,1231.9,0.0,CONVENIO,CONCLUIDA
925,10,92,2025-10-27 17:28:00,66.3,0.0,CONVENIO,CONCLUIDA
926,7,24,2024-07-03 21:12:00,76.9,0.0,CARTAO_CREDITO,CONCLUIDA
927,2,,2025-08-27 12:50:00,342.8,0.0,CARTAO_CREDITO,CONCLUIDA
928,9,12,2025-10-25 19:07:00,85.9,0.0,CARTAO_CREDITO,CONCLUIDA
929,9,,2025-10-22 13:46:00,172.5,0.0,CARTAO_CREDITO,CONCLUIDA
930,9,164,2026-05-05 14:44:00,100.3,9.56,CARTAO_DEBITO,CONCLUIDA
